模型,策略,预见期,params,std_test_score,rank_test_score,mean_test_RMSE
RF,多输出预测,1,"{'max_depth': 10, 'min_samples_leaf': 3, 'n_estimators': 500}",0.054822771951936466,32,0.5725319982735942
RF,多输出预测,1,"{'max_depth': 15, 'min_samples_leaf': 3, 'n_estimators': 500}",0.05413048496676773,33,0.572886894006016
RF,多输出预测,1,"{'max_depth': 20, 'min_samples_leaf': 3, 'n_estimators': 500}",0.05491511024800623,34,0.5729960869928629
RF,多输出预测,1,"{'max_depth': None, 'min_samples_leaf': 3, 'n_estimators': 500}",0.054959410198637024,35,0.5730664866459015
RF,多输出预测,1,"{'max_depth': 25, 'min_samples_leaf': 3, 'n_estimators': 500}",0.054959410198637045,35,0.5730664866459015
RF,多输出预测,1,"{'max_depth': 20, 'min_samples_leaf': 3, 'n_estimators': 400}",0.05483377238763422,37,0.5735021814892457
RF,多输出预测,1,"{'max_depth': None, 'min_samples_leaf': 3, 'n_estimators': 400}",0.05486162335208013,38,0.5735570587991551
RF,多输出预测,1,"{'max_depth': 25, 'min_samples_leaf': 3, 'n_estimators': 400}",0.05486162335208013,38,0.5735570587991551
RF,多输出预测,1,"{'max_depth': 15, 'min_samples_leaf': 3, 'n_estimators': 400}",0.05400336663184236,40,0.5736472766395666
RF,多输出预测,1,"{'max_depth': 20, 'min_samples_leaf': 3, 'n_estimators': 200}",0.055172726651632684,41,0.5741558379076533
RF,多输出预测,1,"{'max_depth': 25, 'min_samples_leaf': 3, 'n_estimators': 200}",0.055222347877437884,42,0.5742631231535108
RF,多输出预测,1,"{'max_depth': None, 'min_samples_leaf': 3, 'n_estimators': 200}",0.055222347877437884,42,0.5742631231535108
RF,多输出预测,1,"{'max_depth': 15, 'min_samples_leaf': 3, 'n_estimators': 300}",0.0543157259048051,44,0.5743543140257709
RF,多输出预测,1,"{'max_depth': 15, 'min_samples_leaf': 3, 'n_estimators': 200}",0.053945284794182875,45,0.5743869688634983
RF,多输出预测,1,"{'max_depth': 20, 'min_samples_leaf': 3, 'n_estimators': 300}",0.05564979489573002,46,0.574735486499161
RF,多输出预测,1,"{'max_depth': 25, 'min_samples_leaf': 3, 'n_estimators': 300}",0.05568608392546616,47,0.5748078792903343
RF,多输出预测,1,"{'max_depth': None, 'min_samples_leaf': 3, 'n_estimators': 300}",0.05568608392546618,48,0.5748078792903345
RF,多输出预测,1,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 200}",0.057588890107744865,49,0.586958102129309
RF,多输出预测,1,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 400}",0.05994779350364381,50,0.5888638879163558
RF,多输出预测,1,"{'max_depth': 15, 'min_samples_leaf': 1, 'n_estimators': 200}",0.06028710448919716,51,0.5894645428734834
RF,多输出预测,1,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 500}",0.061038542371381836,52,0.5899694600778028
RF,多输出预测,1,"{'max_depth': 12, 'min_samples_leaf': 1, 'n_estimators': 400}",0.06245114839231266,53,0.5903190295491818
RF,多输出预测,1,"{'max_depth': 25, 'min_samples_leaf': 1, 'n_estimators': 200}",0.056887234614262226,54,0.5903941492374779
RF,多输出预测,1,"{'max_depth': 12, 'min_samples_leaf': 1, 'n_estimators': 200}",0.058972870210762196,55,0.590398144359156
RF,多输出预测,1,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 300}",0.061647670617491816,56,0.590436048315767
RF,多输出预测,1,"{'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 200}",0.05818123276936459,57,0.590701913303354
RF,多输出预测,1,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 200}",0.056710328082785026,58,0.590824853633396
RF,多输出预测,1,"{'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 400}",0.06127049157184639,59,0.5911149370290756
RF,多输出预测,1,"{'max_depth': 25, 'min_samples_leaf': 1, 'n_estimators': 400}",0.06100388982754109,60,0.5913762224367846
RF,多输出预测,1,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 400}",0.0608263241623857,61,0.5916553689166771
RF,多输出预测,1,"{'max_depth': 12, 'min_samples_leaf': 1, 'n_estimators': 300}",0.0630335301586659,62,0.5917713906117972
RF,多输出预测,1,"{'max_depth': 15, 'min_samples_leaf': 1, 'n_estimators': 400}",0.06300085173252638,63,0.5920891201400575
RF,多输出预测,1,"{'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 500}",0.06276874888727457,64,0.5924654341465763
RF,多输出预测,1,"{'max_depth': 12, 'min_samples_leaf': 1, 'n_estimators': 500}",0.0641245730057386,65,0.5927744640517456
RF,多输出预测,1,"{'max_depth': 25, 'min_samples_leaf': 1, 'n_estimators': 500}",0.0622427699040287,66,0.5930648951881407
RF,多输出预测,1,"{'max_depth': 15, 'min_samples_leaf': 1, 'n_estimators': 500}",0.06354145896226775,67,0.5930827838840922
RF,多输出预测,1,"{'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 300}",0.061797011654901535,68,0.593160332498995
RF,多输出预测,1,"{'max_depth': 25, 'min_samples_leaf': 1, 'n_estimators': 300}",0.061475537576207724,69,0.5932201554147725
RF,多输出预测,1,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 500}",0.062078577247512194,70,0.5933334534038882
RF,多输出预测,1,"{'max_depth': 15, 'min_samples_leaf': 1, 'n_estimators': 300}",0.06407533592894167,71,0.5934155131798416
RF,多输出预测,1,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 300}",0.0613522715203259,72,0.5936560875343299
RF,多输出预测,2,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 200}",0.0488949488549086,1,0.5586579725119468
RF,多输出预测,2,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 200}",0.05378407915370786,2,0.5588466592813706
RF,多输出预测,2,"{'max_depth': 20, 'min_samples_leaf': 5, 'n_estimators': 200}",0.05427706593582479,3,0.5592830507313752
RF,多输出预测,2,"{'max_depth': None, 'min_samples_leaf': 5, 'n_estimators': 200}",0.054277065935824834,3,0.5592830507313752
RF,多输出预测,2,"{'max_depth': 25, 'min_samples_leaf': 5, 'n_estimators': 200}",0.05427706593582479,3,0.5592830507313752
RF,多输出预测,2,"{'max_depth': 12, 'min_samples_leaf': 5, 'n_estimators': 200}",0.054227266093019116,6,0.5599629942636604
RF,多输出预测,2,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 300}",0.052304380881700537,7,0.5600909503794181
RF,多输出预测,2,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 400}",0.052362313749113716,8,0.5601116015302163
RF,多输出预测,2,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 500}",0.05266614403854508,9,0.5602237525662447
RF,多输出预测,2,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 400}",0.05443700686813079,10,0.5614368320214499
RF,多输出预测,2,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 500}",0.05322738459126215,11,0.5614474867526257
RF,多输出预测,2,"{'max_depth': 20, 'min_samples_leaf': 5, 'n_estimators': 500}",0.053673102232334936,12,0.5618244386149497
RF,多输出预测,2,"{'max_depth': 25, 'min_samples_leaf': 5, 'n_estimators': 500}",0.0536731022323349,12,0.5618244386149497
RF,多输出预测,2,"{'max_depth': None, 'min_samples_leaf': 5, 'n_estimators': 500}",0.0536731022323349,12,0.5618244386149497
RF,多输出预测,2,"{'max_depth': None, 'min_samples_leaf': 5, 'n_estimators': 400}",0.05499493619660563,15,0.5618790216893782
RF,多输出预测,2,"{'max_depth': 20, 'min_samples_leaf': 5, 'n_estimators': 400}",0.05499493619660563,15,0.5618790216893782
RF,多输出预测,2,"{'max_depth': 25, 'min_samples_leaf': 5, 'n_estimators': 400}",0.05499493619660563,15,0.5618790216893782
RF,多输出预测,2,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 300}",0.05498866216528723,18,0.562376507373363
RF,多输出预测,2,"{'max_depth': 12, 'min_samples_leaf': 5, 'n_estimators': 400}",0.055259956610489755,19,0.5627084272935732
RF,多输出预测,2,"{'max_depth': 12, 'min_samples_leaf': 5, 'n_estimators': 500}",0.054515388693207274,20,0.5627763484398712
RF,多输出预测,2,"{'max_depth': 25, 'min_samples_leaf': 5, 'n_estimators': 300}",0.055689352453790926,21,0.5629238813413889
RF,多输出预测,2,"{'max_depth': 20, 'min_samples_leaf': 5, 'n_estimators': 300}",0.05568935245379096,21,0.5629238813413889
RF,多输出预测,2,"{'max_depth': None, 'min_samples_leaf': 5, 'n_estimators': 300}",0.05568935245379096,21,0.5629238813413889
RF,多输出预测,2,"{'max_depth': 12, 'min_samples_leaf': 5, 'n_estimators': 300}",0.055544579071384506,24,0.5634112403198236
RF,多输出预测,2,"{'max_depth': 12, 'min_samples_leaf': 3, 'n_estimators': 400}",0.053547279296900244,25,0.5696594414411438
RF,多输出预测,2,"{'max_depth': 12, 'min_samples_leaf': 3, 'n_estimators': 300}",0.05353826877546717,26,0.5699726576886561
RF,多输出预测,2,"{'max_depth': 12, 'min_samples_leaf': 3, 'n_estimators': 500}",0.05406899896163644,27,0.5700045500615455
RF,多输出预测,2,"{'max_depth': 12, 'min_samples_leaf': 3, 'n_estimators': 200}",0.0542664453070525,28,0.5710048293372898
RF,多输出预测,2,"{'max_depth': 10, 'min_samples_leaf': 3, 'n_estimators': 200}",0.05314315979750359,29,0.5717616371893574
RF,多输出预测,2,"{'max_depth': 10, 'min_samples_leaf': 3, 'n_estimators': 300}",0.05373561403681506,30,0.5722554272021178
RF,多输出预测,2,"{'max_depth': 10, 'min_samples_leaf': 3, 'n_estimators': 400}",0.0547232780958634,31,0.5724718846383595
RF,多输出预测,2,"{'max_depth': 10, 'min_samples_leaf': 3, 'n_estimators': 500}",0.054822771951936466,32,0.5725319982735942
RF,多输出预测,2,"{'max_depth': 15, 'min_samples_leaf': 3, 'n_estimators': 500}",0.05413048496676773,33,0.572886894006016
RF,多输出预测,2,"{'max_depth': 20, 'min_samples_leaf': 3, 'n_estimators': 500}",0.05491511024800623,34,0.5729960869928629
RF,多输出预测,2,"{'max_depth': None, 'min_samples_leaf': 3, 'n_estimators': 500}",0.054959410198637024,35,0.5730664866459015
RF,多输出预测,2,"{'max_depth': 25, 'min_samples_leaf': 3, 'n_estimators': 500}",0.054959410198637045,35,0.5730664866459015
RF,多输出预测,2,"{'max_depth': 20, 'min_samples_leaf': 3, 'n_estimators': 400}",0.05483377238763422,37,0.5735021814892457
RF,多输出预测,2,"{'max_depth': None, 'min_samples_leaf': 3, 'n_estimators': 400}",0.05486162335208013,38,0.5735570587991551
RF,多输出预测,2,"{'max_depth': 25, 'min_samples_leaf': 3, 'n_estimators': 400}",0.05486162335208013,38,0.5735570587991551
RF,多输出预测,2,"{'max_depth': 15, 'min_samples_leaf': 3, 'n_estimators': 400}",0.05400336663184236,40,0.5736472766395666
RF,多输出预测,2,"{'max_depth': 20, 'min_samples_leaf': 3, 'n_estimators': 200}",0.055172726651632684,41,0.5741558379076533
RF,多输出预测,2,"{'max_depth': 25, 'min_samples_leaf': 3, 'n_estimators': 200}",0.055222347877437884,42,0.5742631231535108
RF,多输出预测,2,"{'max_depth': None, 'min_samples_leaf': 3, 'n_estimators': 200}",0.055222347877437884,42,0.5742631231535108
RF,多输出预测,2,"{'max_depth': 15, 'min_samples_leaf': 3, 'n_estimators': 300}",0.0543157259048051,44,0.5743543140257709
RF,多输出预测,2,"{'max_depth': 15, 'min_samples_leaf': 3, 'n_estimators': 200}",0.053945284794182875,45,0.5743869688634983
RF,多输出预测,2,"{'max_depth': 20, 'min_samples_leaf': 3, 'n_estimators': 300}",0.05564979489573002,46,0.574735486499161
RF,多输出预测,2,"{'max_depth': 25, 'min_samples_leaf': 3, 'n_estimators': 300}",0.05568608392546616,47,0.5748078792903343
RF,多输出预测,2,"{'max_depth': None, 'min_samples_leaf': 3, 'n_estimators': 300}",0.05568608392546618,48,0.5748078792903345
RF,多输出预测,2,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 200}",0.057588890107744865,49,0.586958102129309
RF,多输出预测,2,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 400}",0.05994779350364381,50,0.5888638879163558
RF,多输出预测,2,"{'max_depth': 15, 'min_samples_leaf': 1, 'n_estimators': 200}",0.06028710448919716,51,0.5894645428734834
RF,多输出预测,2,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 500}",0.061038542371381836,52,0.5899694600778028
RF,多输出预测,2,"{'max_depth': 12, 'min_samples_leaf': 1, 'n_estimators': 400}",0.06245114839231266,53,0.5903190295491818
RF,多输出预测,2,"{'max_depth': 25, 'min_samples_leaf': 1, 'n_estimators': 200}",0.056887234614262226,54,0.5903941492374779
RF,多输出预测,2,"{'max_depth': 12, 'min_samples_leaf': 1, 'n_estimators': 200}",0.058972870210762196,55,0.590398144359156
RF,多输出预测,2,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 300}",0.061647670617491816,56,0.590436048315767
RF,多输出预测,2,"{'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 200}",0.05818123276936459,57,0.590701913303354
RF,多输出预测,2,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 200}",0.056710328082785026,58,0.590824853633396
RF,多输出预测,2,"{'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 400}",0.06127049157184639,59,0.5911149370290756
RF,多输出预测,2,"{'max_depth': 25, 'min_samples_leaf': 1, 'n_estimators': 400}",0.06100388982754109,60,0.5913762224367846
RF,多输出预测,2,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 400}",0.0608263241623857,61,0.5916553689166771
RF,多输出预测,2,"{'max_depth': 12, 'min_samples_leaf': 1, 'n_estimators': 300}",0.0630335301586659,62,0.5917713906117972
RF,多输出预测,2,"{'max_depth': 15, 'min_samples_leaf': 1, 'n_estimators': 400}",0.06300085173252638,63,0.5920891201400575
RF,多输出预测,2,"{'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 500}",0.06276874888727457,64,0.5924654341465763
RF,多输出预测,2,"{'max_depth': 12, 'min_samples_leaf': 1, 'n_estimators': 500}",0.0641245730057386,65,0.5927744640517456
RF,多输出预测,2,"{'max_depth': 25, 'min_samples_leaf': 1, 'n_estimators': 500}",0.0622427699040287,66,0.5930648951881407
RF,多输出预测,2,"{'max_depth': 15, 'min_samples_leaf': 1, 'n_estimators': 500}",0.06354145896226775,67,0.5930827838840922
RF,多输出预测,2,"{'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 300}",0.061797011654901535,68,0.593160332498995
RF,多输出预测,2,"{'max_depth': 25, 'min_samples_leaf': 1, 'n_estimators': 300}",0.061475537576207724,69,0.5932201554147725
RF,多输出预测,2,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 500}",0.062078577247512194,70,0.5933334534038882
RF,多输出预测,2,"{'max_depth': 15, 'min_samples_leaf': 1, 'n_estimators': 300}",0.06407533592894167,71,0.5934155131798416
RF,多输出预测,2,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 300}",0.0613522715203259,72,0.5936560875343299
RF,多输出预测,3,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 200}",0.0488949488549086,1,0.5586579725119468
RF,多输出预测,3,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 200}",0.05378407915370786,2,0.5588466592813706
RF,多输出预测,3,"{'max_depth': 20, 'min_samples_leaf': 5, 'n_estimators': 200}",0.05427706593582479,3,0.5592830507313752
RF,多输出预测,3,"{'max_depth': None, 'min_samples_leaf': 5, 'n_estimators': 200}",0.054277065935824834,3,0.5592830507313752
RF,多输出预测,3,"{'max_depth': 25, 'min_samples_leaf': 5, 'n_estimators': 200}",0.05427706593582479,3,0.5592830507313752
RF,多输出预测,3,"{'max_depth': 12, 'min_samples_leaf': 5, 'n_estimators': 200}",0.054227266093019116,6,0.5599629942636604
RF,多输出预测,3,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 300}",0.052304380881700537,7,0.5600909503794181
RF,多输出预测,3,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 400}",0.052362313749113716,8,0.5601116015302163
RF,多输出预测,3,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 500}",0.05266614403854508,9,0.5602237525662447
RF,多输出预测,3,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 400}",0.05443700686813079,10,0.5614368320214499
RF,多输出预测,3,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 500}",0.05322738459126215,11,0.5614474867526257
RF,多输出预测,3,"{'max_depth': 20, 'min_samples_leaf': 5, 'n_estimators': 500}",0.053673102232334936,12,0.5618244386149497
RF,多输出预测,3,"{'max_depth': 25, 'min_samples_leaf': 5, 'n_estimators': 500}",0.0536731022323349,12,0.5618244386149497
RF,多输出预测,3,"{'max_depth': None, 'min_samples_leaf': 5, 'n_estimators': 500}",0.0536731022323349,12,0.5618244386149497
RF,多输出预测,3,"{'max_depth': None, 'min_samples_leaf': 5, 'n_estimators': 400}",0.05499493619660563,15,0.5618790216893782
RF,多输出预测,3,"{'max_depth': 20, 'min_samples_leaf': 5, 'n_estimators': 400}",0.05499493619660563,15,0.5618790216893782
RF,多输出预测,3,"{'max_depth': 25, 'min_samples_leaf': 5, 'n_estimators': 400}",0.05499493619660563,15,0.5618790216893782
RF,多输出预测,3,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 300}",0.05498866216528723,18,0.562376507373363
RF,多输出预测,3,"{'max_depth': 12, 'min_samples_leaf': 5, 'n_estimators': 400}",0.055259956610489755,19,0.5627084272935732
RF,多输出预测,3,"{'max_depth': 12, 'min_samples_leaf': 5, 'n_estimators': 500}",0.054515388693207274,20,0.5627763484398712
RF,多输出预测,3,"{'max_depth': 25, 'min_samples_leaf': 5, 'n_estimators': 300}",0.055689352453790926,21,0.5629238813413889
RF,多输出预测,3,"{'max_depth': 20, 'min_samples_leaf': 5, 'n_estimators': 300}",0.05568935245379096,21,0.5629238813413889
RF,多输出预测,3,"{'max_depth': None, 'min_samples_leaf': 5, 'n_estimators': 300}",0.05568935245379096,21,0.5629238813413889
RF,多输出预测,3,"{'max_depth': 12, 'min_samples_leaf': 5, 'n_estimators': 300}",0.055544579071384506,24,0.5634112403198236
RF,多输出预测,3,"{'max_depth': 12, 'min_samples_leaf': 3, 'n_estimators': 400}",0.053547279296900244,25,0.5696594414411438
RF,多输出预测,3,"{'max_depth': 12, 'min_samples_leaf': 3, 'n_estimators': 300}",0.05353826877546717,26,0.5699726576886561
RF,多输出预测,3,"{'max_depth': 12, 'min_samples_leaf': 3, 'n_estimators': 500}",0.05406899896163644,27,0.5700045500615455
RF,多输出预测,3,"{'max_depth': 12, 'min_samples_leaf': 3, 'n_estimators': 200}",0.0542664453070525,28,0.5710048293372898
RF,多输出预测,3,"{'max_depth': 10, 'min_samples_leaf': 3, 'n_estimators': 200}",0.05314315979750359,29,0.5717616371893574
RF,多输出预测,3,"{'max_depth': 10, 'min_samples_leaf': 3, 'n_estimators': 300}",0.05373561403681506,30,0.5722554272021178
RF,多输出预测,3,"{'max_depth': 10, 'min_samples_leaf': 3, 'n_estimators': 400}",0.0547232780958634,31,0.5724718846383595
RF,多输出预测,3,"{'max_depth': 10, 'min_samples_leaf': 3, 'n_estimators': 500}",0.054822771951936466,32,0.5725319982735942
RF,多输出预测,3,"{'max_depth': 15, 'min_samples_leaf': 3, 'n_estimators': 500}",0.05413048496676773,33,0.572886894006016
RF,多输出预测,3,"{'max_depth': 20, 'min_samples_leaf': 3, 'n_estimators': 500}",0.05491511024800623,34,0.5729960869928629
RF,多输出预测,3,"{'max_depth': None, 'min_samples_leaf': 3, 'n_estimators': 500}",0.054959410198637024,35,0.5730664866459015
RF,多输出预测,3,"{'max_depth': 25, 'min_samples_leaf': 3, 'n_estimators': 500}",0.054959410198637045,35,0.5730664866459015
RF,多输出预测,3,"{'max_depth': 20, 'min_samples_leaf': 3, 'n_estimators': 400}",0.05483377238763422,37,0.5735021814892457
RF,多输出预测,3,"{'max_depth': None, 'min_samples_leaf': 3, 'n_estimators': 400}",0.05486162335208013,38,0.5735570587991551
RF,多输出预测,3,"{'max_depth': 25, 'min_samples_leaf': 3, 'n_estimators': 400}",0.05486162335208013,38,0.5735570587991551
RF,多输出预测,3,"{'max_depth': 15, 'min_samples_leaf': 3, 'n_estimators': 400}",0.05400336663184236,40,0.5736472766395666
RF,多输出预测,3,"{'max_depth': 20, 'min_samples_leaf': 3, 'n_estimators': 200}",0.055172726651632684,41,0.5741558379076533
RF,多输出预测,3,"{'max_depth': 25, 'min_samples_leaf': 3, 'n_estimators': 200}",0.055222347877437884,42,0.5742631231535108
RF,多输出预测,3,"{'max_depth': None, 'min_samples_leaf': 3, 'n_estimators': 200}",0.055222347877437884,42,0.5742631231535108
RF,多输出预测,3,"{'max_depth': 15, 'min_samples_leaf': 3, 'n_estimators': 300}",0.0543157259048051,44,0.5743543140257709
RF,多输出预测,3,"{'max_depth': 15, 'min_samples_leaf': 3, 'n_estimators': 200}",0.053945284794182875,45,0.5743869688634983
RF,多输出预测,3,"{'max_depth': 20, 'min_samples_leaf': 3, 'n_estimators': 300}",0.05564979489573002,46,0.574735486499161
RF,多输出预测,3,"{'max_depth': 25, 'min_samples_leaf': 3, 'n_estimators': 300}",0.05568608392546616,47,0.5748078792903343
RF,多输出预测,3,"{'max_depth': None, 'min_samples_leaf': 3, 'n_estimators': 300}",0.05568608392546618,48,0.5748078792903345
RF,多输出预测,3,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 200}",0.057588890107744865,49,0.586958102129309
RF,多输出预测,3,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 400}",0.05994779350364381,50,0.5888638879163558
RF,多输出预测,3,"{'max_depth': 15, 'min_samples_leaf': 1, 'n_estimators': 200}",0.06028710448919716,51,0.5894645428734834
RF,多输出预测,3,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 500}",0.061038542371381836,52,0.5899694600778028
RF,多输出预测,3,"{'max_depth': 12, 'min_samples_leaf': 1, 'n_estimators': 400}",0.06245114839231266,53,0.5903190295491818
RF,多输出预测,3,"{'max_depth': 25, 'min_samples_leaf': 1, 'n_estimators': 200}",0.056887234614262226,54,0.5903941492374779
RF,多输出预测,3,"{'max_depth': 12, 'min_samples_leaf': 1, 'n_estimators': 200}",0.058972870210762196,55,0.590398144359156
RF,多输出预测,3,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 300}",0.061647670617491816,56,0.590436048315767
RF,多输出预测,3,"{'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 200}",0.05818123276936459,57,0.590701913303354
RF,多输出预测,3,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 200}",0.056710328082785026,58,0.590824853633396
RF,多输出预测,3,"{'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 400}",0.06127049157184639,59,0.5911149370290756
RF,多输出预测,3,"{'max_depth': 25, 'min_samples_leaf': 1, 'n_estimators': 400}",0.06100388982754109,60,0.5913762224367846
RF,多输出预测,3,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 400}",0.0608263241623857,61,0.5916553689166771
RF,多输出预测,3,"{'max_depth': 12, 'min_samples_leaf': 1, 'n_estimators': 300}",0.0630335301586659,62,0.5917713906117972
RF,多输出预测,3,"{'max_depth': 15, 'min_samples_leaf': 1, 'n_estimators': 400}",0.06300085173252638,63,0.5920891201400575
RF,多输出预测,3,"{'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 500}",0.06276874888727457,64,0.5924654341465763
RF,多输出预测,3,"{'max_depth': 12, 'min_samples_leaf': 1, 'n_estimators': 500}",0.0641245730057386,65,0.5927744640517456
RF,多输出预测,3,"{'max_depth': 25, 'min_samples_leaf': 1, 'n_estimators': 500}",0.0622427699040287,66,0.5930648951881407
RF,多输出预测,3,"{'max_depth': 15, 'min_samples_leaf': 1, 'n_estimators': 500}",0.06354145896226775,67,0.5930827838840922
RF,多输出预测,3,"{'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 300}",0.061797011654901535,68,0.593160332498995
RF,多输出预测,3,"{'max_depth': 25, 'min_samples_leaf': 1, 'n_estimators': 300}",0.061475537576207724,69,0.5932201554147725
RF,多输出预测,3,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 500}",0.062078577247512194,70,0.5933334534038882
RF,多输出预测,3,"{'max_depth': 15, 'min_samples_leaf': 1, 'n_estimators': 300}",0.06407533592894167,71,0.5934155131798416
RF,多输出预测,3,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 300}",0.0613522715203259,72,0.5936560875343299
RF,多输出预测,4,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 200}",0.0488949488549086,1,0.5586579725119468
RF,多输出预测,4,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 200}",0.05378407915370786,2,0.5588466592813706
RF,多输出预测,4,"{'max_depth': 20, 'min_samples_leaf': 5, 'n_estimators': 200}",0.05427706593582479,3,0.5592830507313752
RF,多输出预测,4,"{'max_depth': None, 'min_samples_leaf': 5, 'n_estimators': 200}",0.054277065935824834,3,0.5592830507313752
RF,多输出预测,4,"{'max_depth': 25, 'min_samples_leaf': 5, 'n_estimators': 200}",0.05427706593582479,3,0.5592830507313752
RF,多输出预测,4,"{'max_depth': 12, 'min_samples_leaf': 5, 'n_estimators': 200}",0.054227266093019116,6,0.5599629942636604
RF,多输出预测,4,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 300}",0.052304380881700537,7,0.5600909503794181
RF,多输出预测,4,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 400}",0.052362313749113716,8,0.5601116015302163
RF,多输出预测,4,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 500}",0.05266614403854508,9,0.5602237525662447
RF,多输出预测,4,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 400}",0.05443700686813079,10,0.5614368320214499
RF,多输出预测,4,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 500}",0.05322738459126215,11,0.5614474867526257
RF,多输出预测,4,"{'max_depth': 20, 'min_samples_leaf': 5, 'n_estimators': 500}",0.053673102232334936,12,0.5618244386149497
RF,多输出预测,4,"{'max_depth': 25, 'min_samples_leaf': 5, 'n_estimators': 500}",0.0536731022323349,12,0.5618244386149497
RF,多输出预测,4,"{'max_depth': None, 'min_samples_leaf': 5, 'n_estimators': 500}",0.0536731022323349,12,0.5618244386149497
RF,多输出预测,4,"{'max_depth': None, 'min_samples_leaf': 5, 'n_estimators': 400}",0.05499493619660563,15,0.5618790216893782
RF,多输出预测,4,"{'max_depth': 20, 'min_samples_leaf': 5, 'n_estimators': 400}",0.05499493619660563,15,0.5618790216893782
RF,多输出预测,4,"{'max_depth': 25, 'min_samples_leaf': 5, 'n_estimators': 400}",0.05499493619660563,15,0.5618790216893782
RF,多输出预测,4,"{'max_depth': 15, 'min_samples_leaf': 5, 'n_estimators': 300}",0.05498866216528723,18,0.562376507373363
RF,多输出预测,4,"{'max_depth': 12, 'min_samples_leaf': 5, 'n_estimators': 400}",0.055259956610489755,19,0.5627084272935732
RF,多输出预测,4,"{'max_depth': 12, 'min_samples_leaf': 5, 'n_estimators': 500}",0.054515388693207274,20,0.5627763484398712
RF,多输出预测,4,"{'max_depth': 25, 'min_samples_leaf': 5, 'n_estimators': 300}",0.055689352453790926,21,0.5629238813413889
